average_packet_size,packet_length_mean,subflow_fwd_bytes,total_fwd_packet_length,fwd_header_length, fwd_packet_length_max,packet_length_std,packet_length_variance,max_packet_length,init_win_bytes_fwd,flow_iat_max,fwd_iat_max,flow_duration,fwd_segment_size,fwd_packet_length_mean,flow_bytes_per_sec,fwd_iat_total,fwd_iat_mean,fwd_packets_per_second,avg_bwd_segment_size,Label
73.88764045,73.88764045,74,13098,17700,74,1.494846595,2.234566343,74,64240,1.009249926,1.009249926,1.211783886,74,74,10853.42044,1.211783886,0.006885136,146.0656492,54,Portscan
54,54,54,7290,8100,54,0,0,54,0,1.036628723,1.036628723,1.213486671,54,54,6007.482547,1.213486671,0.009055871,111.2496768,0,Portscan
73.88826816,73.88826816,74,13172,17800,74,1.490688722,2.222152867,74,64240,1.009249926,1.009249926,1.215402365,74,74,10881.99298,1.215402365,0.00686668,146.4535574,54,Portscan
73.88888889,73.88888889,74,13246,17900,74,1.486565351,2.209876543,74,64240,1.009249926,1.009249926,1.217441797,74,74,10924.54689,1.217441797,0.006839561,147.029616,54,Portscan
73.88950276,73.88950276,74,13320,18000,74,1.482476007,2.197735112,74,64240,1.009249926,1.009249926,1.221550941,74,74,10948.37681,1.221550941,0.006824307,147.3536583,54,Portscan
73.89010989,73.89010989,74,13394,18100,74,1.478420225,2.185726362,74,64240,1.009249926,1.009249926,1.223356962,74,74,10992.70321,1.223356962,0.006796428,147.9535455,54,Portscan
73.89071038,73.89071038,74,13468,18200,74,1.474397548,2.173848129,74,64240,1.009249926,1.009249926,1.22476697,74,74,11040.46756,1.22476697,0.006766668,148.5996965,54,Portscan
73.89130435,73.89130435,74,13542,18300,74,1.470407528,2.162098299,74,64240,1.009249926,1.009249926,1.22669363,74,74,11083.45203,1.22669363,0.006740075,149.1815034,54,Portscan
73.89189189,73.89189189,74,13616,18400,74,1.466449726,2.150474799,74,64240,1.009249926,1.009249926,1.229351997,74,74,11119.67933,1.229351997,0.00671777,149.672348,54,Portscan
73.89247312,73.89247312,74,13690,18500,74,1.462523711,2.138975604,74,64240,1.009249926,1.009249926,1.23353076,74,74,11142.00022,1.23353076,0.006703972,149.9759925,54,Portscan
73.89304813,73.89304813,74,13764,18600,74,1.458629059,2.12759873,74,64240,1.009249926,1.009249926,1.235657692,74,74,11182.70868,1.235657692,0.006679231,150.5271251,54,Portscan
73.89361702,73.89361702,74,13838,18700,74,1.454765354,2.116342236,74,64240,1.009249926,1.009249926,1.237041235,74,74,11230.02177,1.237041235,0.006650759,151.1671517,54,Portscan
73.89417989,73.89417989,74,13912,18800,74,1.450932191,2.105204222,74,64240,1.009249926,1.009249926,1.239723682,74,74,11265.41357,1.239723682,0.006629538,151.6466957,54,Portscan
73.89473684,73.89473684,74,13986,18900,74,1.447129167,2.094182825,74,64240,1.009249926,1.009249926,1.241684437,74,74,11307.22073,1.241684437,0.006604704,152.2125867,54,Portscan
73.89528796,73.89528796,74,14060,19000,74,1.44335589,2.083276226,74,64240,1.009249926,1.009249926,1.243532896,74,74,11349.92089,1.243532896,0.006579539,152.7904896,54,Portscan
73.89583333,73.89583333,74,14134,19100,74,1.439611975,2.072482639,74,64240,1.009249926,1.009249926,1.247708559,74,74,11371.24523,1.247708559,0.006566887,153.0806202,54,Portscan
73.89637306,73.89637306,74,14208,19200,74,1.435897043,2.061800317,74,64240,1.009249926,1.009249926,1.249801636,74,74,11411.41089,1.249801636,0.006543464,153.6243789,54,Portscan
73.89690722,73.89690722,74,14282,19300,74,1.432210721,2.051227548,74,64240,1.009249926,1.009249926,1.252078056,74,74,11449.76539,1.252078056,0.00652124,154.1437445,54,Portscan
54,54,54,7344,8160,54,0,0,54,0,1.036628723,1.036628723,1.253829002,54,54,5857.258036,1.253829002,0.009287622,108.4677414,0,Portscan
73.8974359,73.8974359,74,14356,19400,74,1.428552644,2.040762656,74,64240,1.009249926,1.009249926,1.257006645,74,74,11463.7421,1.257006645,0.006512988,154.3349041,54,Portscan
73.89795918,73.89795918,74,14430,19500,74,1.424922453,2.030403998,74,64240,1.009249926,1.009249926,1.260647535,74,74,11489.33353,1.260647535,0.006498183,154.6824109,54,Portscan
73.89847716,73.89847716,74,14504,19600,74,1.421319797,2.020149965,74,64240,1.009249926,1.009249926,1.262575865,74,74,11530.39624,1.262575865,0.006474748,155.2381963,54,Portscan
73.8989899,73.8989899,74,14578,19700,74,1.417744328,2.00999898,74,64240,1.009249926,1.009249926,1.263908148,74,74,11576.79063,1.263908148,0.006448511,155.8657568,54,Portscan
73.89949749,73.89949749,74,14652,19800,74,1.414195706,1.999949496,74,64240,1.009249926,1.009249926,1.266414165,74,74,11612.31483,1.266414165,0.006428498,156.3469561,54,Portscan
73.9,73.9,74,14726,19900,74,1.410673598,1.99,74,64240,1.009249926,1.009249926,1.271094322,74,74,11627.77596,1.271094322,0.006419668,156.5580119,54,Portscan
73.90049751,73.90049751,74,14800,20000,74,1.407177674,1.980149006,74,64240,1.009249926,1.009249926,1.272886038,74,74,11669.54429,1.272886038,0.006396412,157.123257,54,Portscan
73.9009901,73.9009901,74,14874,20100,74,1.403707612,1.970395059,74,64240,1.009249926,1.009249926,1.274905443,74,74,11709.10367,1.274905443,0.006374527,157.6587511,54,Portscan
73.90147783,73.90147783,74,14948,20200,74,1.400263094,1.960736732,74,64240,1.009249926,1.009249926,1.280882835,74,74,11712.23439,1.280882835,0.006372551,157.7037293,54,Portscan
73.90196078,73.90196078,74,15022,20300,74,1.396843809,1.951172626,74,64240,1.009249926,1.009249926,1.280883312,74,74,11770.00267,1.280883312,0.006341006,158.4843819,54,Portscan
54,54,54,7398,8220,54,0,0,54,0,1.036628723,1.036628723,1.282075167,54,54,5770.332499,1.282075167,0.009427023,106.8580092,0,Portscan
54,54,54,7452,8280,54,0,0,54,0,1.036628723,1.036628723,1.283925533,54,54,5804.07493,1.283925533,0.009371719,107.4828691,0,Portscan
73.90243902,73.90243902,74,15096,20400,74,1.393449449,1.941701368,74,64240,1.009249926,1.009249926,1.286350965,74,74,11777.50117,1.286350965,0.006336704,158.5881346,54,Portscan
73.90291262,73.90291262,74,15170,20500,74,1.390079715,1.932321614,74,64240,1.009249926,1.009249926,1.290670633,74,74,11795.41829,1.290670633,0.006326817,158.8321565,54,Portscan
73.90338164,73.90338164,74,15244,20600,74,1.386734309,1.923032043,74,64240,1.009249926,1.009249926,1.293553591,74,74,11826.33646,1.293553591,0.006310018,159.2512297,54,Portscan
73.90384615,73.90384615,74,15318,20700,74,1.383412939,1.913831361,74,64240,1.009249926,1.009249926,1.30389595,74,74,11789.28426,1.30389595,0.006329592,158.7549988,54,Portscan
73.90430622,73.90430622,74,15392,20800,74,1.380115321,1.904718299,74,64240,1.009249926,1.009249926,1.303896189,74,74,11846.03509,1.303896189,0.006299015,159.521902,54,Portscan
73.9047619,73.9047619,74,15466,20900,74,1.376841171,1.89569161,74,64240,1.009249926,1.009249926,1.303896189,74,74,11902.78807,1.303896189,0.006268732,160.2888342,54,Portscan
73.90521327,73.90521327,74,15540,21000,74,1.373590213,1.886750073,74,64240,1.009249926,1.009249926,1.303896427,74,74,11959.53887,1.303896427,0.006238739,161.055737,54,Portscan
73.90566038,73.90566038,74,15614,21100,74,1.370362174,1.877892488,74,64240,1.009249926,1.009249926,1.307469368,74,74,11983.45474,1.307469368,0.006226045,161.3804539,54,Portscan
73.90610329,73.90610329,74,15688,21200,74,1.367156787,1.869117679,74,64240,1.009249926,1.009249926,1.309476137,74,74,12021.60127,1.309476137,0.006206048,161.8968028,54,Portscan
54,54,54,7506,8340,54,0,0,54,0,1.036628723,1.036628723,1.310915709,54,54,5725.768599,1.310915709,0.009499389,106.0327518,0,Portscan
54,54,54,7560,8400,54,0,0,54,0,1.036628723,1.036628723,1.314023972,54,54,5753.319699,1.314023972,0.00945341,106.5429574,0,Portscan
54,54,54,7614,8460,54,0,0,54,0,1.036628723,1.036628723,1.316647291,54,54,5782.869908,1.316647291,0.009404624,107.0901835,0,Portscan
73.90654206,73.90654206,74,15762,21300,74,1.363973787,1.860424491,74,64240,1.009249926,1.009249926,1.319433928,74,74,11986.9587,1.319433928,0.006223745,161.4328657,54,Portscan
73.90697674,73.90697674,74,15836,21400,74,1.360812915,1.85181179,74,64240,1.009249926,1.009249926,1.322073936,74,74,12018.99498,1.322073936,0.00620692,161.8668927,54,Portscan
73.90740741,73.90740741,74,15910,21500,74,1.357673917,1.843278464,74,64240,1.009249926,1.009249926,1.324168444,74,74,12055.86803,1.324168444,0.006187703,162.3660502,54,Portscan
54,54,54,7668,8520,54,0,0,54,0,1.036628723,1.036628723,1.32706213,54,54,5778.177093,1.32706213,0.009411788,107.0032795,0,Portscan
73.9078341,73.9078341,74,15984,21600,74,1.35455654,1.834823419,74,64240,1.009249926,1.009249926,1.330502987,74,74,12054.08793,1.330502987,0.006188386,162.3446186,54,Portscan
73.90825688,73.90825688,74,16058,21700,74,1.351460538,1.826445585,74,64240,1.009249926,1.009249926,1.334158421,74,74,12076.52686,1.334158421,0.006176659,162.6493501,54,Portscan
73.9086758,73.9086758,74,16132,21800,74,1.348385668,1.818143909,74,64240,1.009249926,1.009249926,1.336998463,74,74,12106.22185,1.336998463,0.006161283,163.0517956,54,Portscan
73.90909091,73.90909091,74,16206,21900,74,1.34533169,1.809917355,74,64240,1.009249926,1.009249926,1.340416908,74,74,12130.55423,1.340416908,0.006148701,163.3820035,54,Portscan
73.90950226,73.90950226,74,16280,22000,74,1.342298369,1.801764911,74,64240,1.009249926,1.009249926,1.344234705,74,74,12151.15183,1.344234705,0.006138058,163.6618956,54,Portscan
73.90990991,73.90990991,74,16354,22100,74,1.339285473,1.793685577,74,64240,1.009249926,1.009249926,1.347451687,74,74,12177.05997,1.347451687,0.00612478,164.0133017,54,Portscan
73.9103139,73.9103139,74,16428,22200,74,1.336292774,1.785678377,74,64240,1.009249926,1.009249926,1.364064217,74,74,12083.00885,1.364064217,0.006172236,162.7489361,54,Portscan
73.91071429,73.91071429,74,16502,22300,74,1.333320047,1.777742347,74,64240,1.009249926,1.009249926,1.369041443,74,74,12093.13282,1.369041443,0.006166853,162.8876914,54,Portscan
73.91111111,73.91111111,74,16576,22400,74,1.330367071,1.769876543,74,64240,1.009249926,1.009249926,1.371003389,74,74,12129.80225,1.371003389,0.006147997,163.383987,54,Portscan
73.91150442,73.91150442,74,16650,22500,74,1.327433628,1.762080038,74,64240,1.009249926,1.009249926,1.374776602,74,74,12150.33772,1.374776602,0.006137396,163.6629542,54,Portscan
73.91189427,73.91189427,74,16724,22600,74,1.324519505,1.754351918,74,64240,1.009249926,1.009249926,1.381244898,74,74,12147.0132,1.381244898,0.006138866,163.6205139,54,Portscan
73.9122807,73.9122807,74,16798,22700,74,1.321624489,1.74669129,74,64240,1.009249926,1.009249926,1.385224581,74,74,12165.53636,1.385224581,0.006129312,163.8723447,54,Portscan
73.91266376,73.91266376,74,16872,22800,74,1.318748373,1.739097271,74,64240,1.009249926,1.009249926,1.389116526,74,74,12184.72294,1.389116526,0.006119456,164.1330988,54,Portscan
73.91304348,73.91304348,74,16946,22900,74,1.315890952,1.731568998,74,64240,1.009249926,1.009249926,1.393012047,74,74,12203.77099,1.393012047,0.006109702,164.3919739,54,Portscan
54,54,54,7722,8580,54,0,0,54,0,1.036628723,1.036628723,1.398084879,54,54,5523.269807,1.398084879,0.009845668,102.2827742,0,Portscan
73.91341991,73.91341991,74,17020,23000,74,1.313052025,1.72410562,74,64240,1.009249926,1.009249926,1.4030509,74,74,12169.19501,1.4030509,0.00612686,163.9284791,54,Portscan
73.9137931,73.9137931,74,17094,23100,74,1.310231393,1.716706302,74,64240,1.009249926,1.009249926,1.405513048,74,74,12200.52708,1.405513048,0.006110926,164.3527965,54,Portscan
73.91416309,73.91416309,74,17168,23200,74,1.307428859,1.709370222,74,64240,1.009249926,1.009249926,1.407853365,74,74,12232.80807,1.407853365,0.006094603,164.7898892,54,Portscan
54,54,54,7776,8640,54,0,0,54,0,1.036628723,1.036628723,1.410561562,54,54,5512.698071,1.410561562,0.009864067,102.0870013,0,Portscan
73.91452991,73.91452991,74,17242,23300,74,1.304644233,1.702096574,74,64240,1.009249926,1.009249926,1.414091587,74,74,12231.17382,1.414091587,0.006095222,164.7700914,54,Portscan
73.91489362,73.91489362,74,17316,23400,74,1.301877323,1.694884563,74,64240,1.009249926,1.009249926,1.419857264,74,74,12233.62407,1.419857264,0.006093808,164.8052984,54,Portscan
73.91525424,73.91525424,74,17390,23500,74,1.299127942,1.68773341,74,64240,1.009249926,1.009249926,1.422323465,74,74,12264.43944,1.422323465,0.006078305,165.2226134,54,Portscan
73.91561181,73.91561181,74,17464,23600,74,1.296395907,1.680642347,74,64240,1.009249926,1.009249926,1.424843311,74,74,12294.68522,1.424843311,0.006063163,165.6322475,54,Portscan
73.91596639,73.91596639,74,17538,23700,74,1.293681035,1.673610621,74,64240,1.009249926,1.009249926,1.427403688,74,74,12324.47425,1.427403688,0.006048321,166.0357206,54,Portscan
73.91631799,73.91631799,74,17612,23800,74,1.290983148,1.666637489,74,64240,1.009249926,1.009249926,1.44149375,74,74,12255.34277,1.44149375,0.006082252,165.1065085,54,Portscan
73.91666667,73.91666667,74,17686,23900,74,1.288302069,1.659722222,74,64240,1.009249926,1.009249926,1.441493988,74,74,12306.67637,1.441493988,0.006056697,165.8002059,54,Portscan
73.91701245,73.91701245,74,17760,24000,74,1.285637625,1.652864104,74,64240,1.009249926,1.009249926,1.441493988,74,74,12358.012,1.441493988,0.006031356,166.4939306,54,Portscan
73.91735537,73.91735537,74,17834,24100,74,1.282989644,1.646062427,74,64240,1.009249926,1.009249926,1.453076601,74,74,12310.43153,1.453076601,0.006054486,165.8549865,54,Portscan
73.91769547,73.91769547,74,17908,24200,74,1.280357958,1.6393165,74,64240,1.009249926,1.009249926,1.453077316,74,74,12361.35187,1.453077316,0.006029366,166.5430995,54,Portscan
54,54,54,7830,8700,54,0,0,54,0,1.036628723,1.036628723,1.459393263,54,54,5365.243351,1.459393263,0.010134675,99.35635835,0,Portscan
54,54,54,7884,8760,54,0,0,54,0,1.036628723,1.036628723,1.462846994,54,54,5389.490514,1.462846994,0.0100886,99.80537989,0,Portscan
54,54,54,7938,8820,54,0,0,54,0,1.036628723,1.036628723,1.464721203,54,54,5419.461386,1.464721203,0.010032337,100.360396,0,Portscan
73.91803279,73.91803279,74,17982,24300,74,1.277742399,1.632625638,74,64240,1.009249926,1.009249926,1.467981339,74,74,12286.25973,1.467981339,0.006066039,165.5334394,54,Portscan
73.91836735,73.91836735,74,18056,24400,74,1.275142804,1.625989171,74,64240,1.009249926,1.009249926,1.475195169,74,74,12276.34172,1.475195169,0.006070762,165.4018431,54,Portscan
73.91869919,73.91869919,74,18130,24500,74,1.272559012,1.619406438,74,64240,1.009249926,1.009249926,1.478504896,74,74,12298.91091,1.478504896,0.006059446,165.7079396,54,Portscan
54,54,54,7992,8880,54,0,0,54,0,1.036628723,1.036628723,1.481269836,54,54,5395.370785,1.481269836,0.010076666,99.91427379,0,Portscan
73.91902834,73.91902834,74,18204,24600,74,1.269990862,1.612876789,74,64240,1.009249926,1.009249926,1.485012531,74,74,12294.84574,1.485012531,0.006061276,165.6551678,54,Portscan
73.91935484,73.91935484,74,18278,24700,74,1.267438197,1.606399584,74,64240,1.009249926,1.009249926,1.490671396,74,74,12297.81429,1.490671396,0.00605964,165.6971487,54,Portscan
73.91967871,73.91967871,74,18352,24800,74,1.264900863,1.599974194,74,64240,1.009249926,1.009249926,1.498645544,74,74,12281.75673,1.498645544,0.006067391,165.4827594,54,Portscan
54,54,54,8046,8940,54,0,0,54,0,1.036628723,1.036628723,1.502714872,54,54,5354.309156,1.502714872,0.010153479,99.15387326,0,Portscan
54,54,54,8100,9000,54,0,0,54,0,1.036628723,1.036628723,1.502728224,54,54,5390.196226,1.502728224,0.010085424,99.81844862,0,Portscan
54,54,54,8154,9060,54,0,0,54,0,1.036628723,1.036628723,1.50591898,54,54,5414.633928,1.50591898,0.01003946,100.2709987,0,Portscan
73.92,73.92,74,18426,24900,74,1.262378707,1.5936,74,64240,1.009249926,1.009249926,1.50894618,74,74,12246.95767,1.50894618,0.00608446,165.0158258,54,Portscan
73.92031873,73.92031873,74,18500,25000,74,1.259871578,1.587276392,74,64240,1.009249926,1.009249926,1.511610985,74,74,12274.32202,1.511610985,0.006070727,165.3864668,54,Portscan
73.92063492,73.92063492,74,18574,25100,74,1.257379327,1.581002771,74,64240,1.009249926,1.009249926,1.515515089,74,74,12291.53054,1.515515089,0.00606206,165.620258,54,Portscan
73.92094862,73.92094862,74,18648,25200,74,1.254901808,1.574778547,74,64240,1.009249926,1.009249926,1.520218134,74,74,12302.18189,1.520218134,0.006056646,165.7656848,54,Portscan
54,54,54,8208,9120,54,0,0,54,0,1.036628723,1.036628723,1.524775743,54,54,5383.086683,1.524775743,0.010097853,99.68679043,0,Portscan
54,54,54,8262,9180,54,0,0,54,0,1.036628723,1.036628723,1.527591228,54,54,5408.514952,1.527591228,0.010049942,100.1576843,0,Portscan
54,54,54,8316,9240,54,0,0,54,0,1.036628723,1.036628723,1.527649164,54,54,5443.658266,1.527649164,0.009984635,100.8084864,0,Portscan
54,54,54,8370,9300,54,0,0,54,0,1.036628723,1.036628723,1.531079292,54,54,5466.731894,1.531079292,0.009942073,101.2357758,0,Portscan
73.92125984,73.92125984,74,18722,25300,74,1.252438876,1.568603137,74,64240,1.009249926,1.009249926,1.53702426,74,74,12215.81239,1.53702426,0.006099303,164.603778,54,Portscan
73.92156863,73.92156863,74,18796,25400,74,1.249990388,1.562475971,74,64240,1.009249926,1.009249926,1.540073156,74,74,12239.67831,1.540073156,0.006087246,164.9272302,54,Portscan
73.921875,73.921875,74,18870,25500,74,1.247556205,1.556396484,74,64240,1.009249926,1.009249926,1.542414904,74,74,12269.07232,1.542414904,0.0060725,165.325166,54,Portscan
73.92217899,73.92217899,74,18944,25600,74,1.245136187,1.550364124,74,64240,1.009249926,1.009249926,1.548582315,74,74,12267.99493,1.548582315,0.006072872,165.3124909,54,Portscan
73.92248062,73.92248062,74,19018,25700,74,1.242730197,1.544378343,74,64240,1.009249926,1.009249926,1.553579807,74,74,12276.16368,1.553579807,0.006068671,165.4243952,54,Portscan
73.92277992,73.92277992,74,19092,25800,74,1.240338101,1.538438604,74,64240,1.009249926,1.009249926,1.557185888,74,74,12295.25655,1.557185888,0.006059089,165.6834948,54,Portscan
73.92307692,73.92307692,74,19166,25900,74,1.237959765,1.532544379,74,64240,1.009249926,1.009249926,1.561371803,74,74,12309.68816,1.561371803,0.006051829,165.8797728,54,Portscan
73.92337165,73.92337165,74,19240,26000,74,1.235595057,1.526695145,74,64240,1.009249926,1.009249926,1.566900015,74,74,12313.48511,1.566900015,0.006049807,165.9327318,54,Portscan
73.92366412,73.92366412,74,19314,26100,74,1.233243849,1.520890391,74,64240,1.009249926,1.009249926,1.573572397,74,74,12308.29928,1.573572397,0.006052202,165.8646278,54,Portscan
73.92395437,73.92395437,74,19388,26200,74,1.230906012,1.51512961,74,64240,1.009249926,1.009249926,1.582744837,74,74,12283.72353,1.582744837,0.006064156,165.5352107,54,Portscan
73.92424242,73.92424242,74,19462,26300,74,1.22858142,1.509412305,74,64240,1.009249926,1.009249926,1.58567214,74,74,12307.71451,1.58567214,0.006052184,165.8602641,54,Portscan
73.9245283,73.9245283,74,19536,26400,74,1.226269948,1.503737985,74,64240,1.009249926,1.009249926,1.588625431,74,74,12331.41533,1.588625431,0.006040401,166.1814011,54,Portscan
73.92481203,73.92481203,74,19610,26500,74,1.223971473,1.498106168,74,64240,1.009249926,1.009249926,1.593544722,74,74,12339.78547,1.593544722,0.006036154,166.2959291,54,Portscan
73.92509363,73.92509363,74,19684,26600,74,1.221685875,1.492516377,74,64240,1.009249926,1.009249926,1.618371248,74,74,12196.21272,1.618371248,0.006107061,164.3627816,54,Portscan
73.92537313,73.92537313,74,19758,26700,74,1.219413033,1.486968144,74,64240,1.009249926,1.009249926,1.618371725,74,74,12241.9341,1.618371725,0.006084104,164.9806382,54,Portscan
73.92565056,73.92565056,74,19832,26800,74,1.217152829,1.481461008,74,64240,1.009249926,1.009249926,1.618371725,74,74,12287.65907,1.618371725,0.006061317,165.5985432,54,Portscan
73.92592593,73.92592593,74,19906,26900,74,1.214905146,1.475994513,74,64240,1.009249926,1.009249926,1.618371725,74,74,12333.38404,1.618371725,0.0060387,166.2164482,54,Portscan
73.92619926,73.92619926,74,19980,27000,74,1.212669869,1.470568211,74,64240,1.009249926,1.009249926,1.618371964,74,74,12379.10718,1.618371964,0.006016253,166.8343286,54,Portscan
54,54,54,8424,9360,54,0,0,54,0,1.036628723,1.036628723,1.6205163,54,54,5198.343268,1.6205163,0.010454944,96.26561608,0,Portscan
73.92647059,73.92647059,74,20054,27100,74,1.210446885,1.465181661,74,64240,1.009249926,1.009249926,1.624811172,74,74,12375.59191,1.624811172,0.006017819,166.7886119,54,Portscan
73.92673993,73.92673993,74,20128,27200,74,1.208236081,1.459834427,74,64240,1.009249926,1.009249926,1.626997709,74,74,12404.44279,1.626997709,0.006003682,167.1790922,54,Portscan
